id,pos_x,pos_y,pos_z,rot_y_deg,type,width_m,depth_m,height_m,scale,district,seed,warp
757,-16.637,0.0,77.744,213.8,Slum,5.89,1.99,5.0,1.0,Slum,1429458196,0.0
758,-16.342,0.0,72.718,290.86,Slum,9.03,2.88,5.0,1.0,Slum,1429458196,0.0
759,-14.496,0.0,83.25,33.8,Slum,5.28,4.78,5.0,1.0,Slum,1429458196,0.0
760,-13.81,0.0,74.255,309.97,Slum,8.09,5.63,5.0,1.0,Slum,1429458196,0.0
761,-12.342,0.0,65.981,124.64,Slum,6.35,6.26,5.0,1.0,Slum,1429458196,0.0
762,-11.888,0.0,80.069,213.8,Slum,4.86,3.41,5.0,1.0,Slum,1429458196,0.0
763,-10.13,0.0,70.569,214.64,Slum,2.59,1.31,5.0,1.0,Slum,1429458196,0.0
764,-9.452,0.0,75.744,301.38,Slum,5.49,4.38,5.0,1.0,Slum,1429458196,0.0
765,-8.504,0.0,67.974,304.64,Slum,5.77,2.32,5.0,1.0,Slum,1429458196,0.0
766,-8.324,0.0,64.187,360.0,Slum,4.97,1.78,5.0,1.0,Slum,1429458196,0.0
767,-7.861,0.0,82.622,319.16,Slum,6.11,2.7,5.0,1.0,Slum,1429458196,0.0
768,-7.502,0.0,77.789,139.16,Slum,7.35,2.94,5.0,1.0,Slum,1429458196,0.0
769,-6.32,0.0,71.033,124.64,Slum,4.88,4.62,5.0,1.0,Slum,1429458196,0.0
770,-5.491,0.0,81.52,49.16,Slum,4.14,2.18,5.0,1.0,Slum,1429458196,0.0
771,-4.139,0.0,66.896,202.83,Slum,4.72,4.28,5.0,1.0,Slum,1429458196,0.0
772,-4.047,0.0,78.9,124.64,Slum,4.28,2.85,5.0,1.0,Slum,1429458196,0.0
773,-4.007,0.0,64.659,186.88,Slum,3.64,0.98,5.0,1.0,Slum,1429458196,0.0
774,-3.781,0.0,72.765,304.64,Slum,4.92,1.53,5.0,1.0,Slum,1429458196,0.0
775,-3.744,0.0,63.643,186.88,Slum,3.36,1.1,5.0,1.0,Slum,1429458196,0.0
776,-1.888,0.0,80.573,304.64,Slum,4.58,2.6,5.0,1.0,Slum,1429458196,0.0
777,-0.637,0.0,72.662,182.45,Slum,4.17,1.96,5.0,1.0,Slum,1429458196,0.0
778,-0.221,0.0,67.637,276.88,Slum,9.11,3.39,5.0,1.0,Slum,1429458196,0.0
779,-0.164,0.0,75.449,214.64,Slum,6.43,4.62,5.0,1.0,Slum,1429458196,0.0
780,0.027,0.0,70.686,182.45,Slum,3.01,1.98,5.0,1.0,Slum,1429458196,0.0
781,0.324,0.0,81.421,304.64,Slum,3.45,2.0,5.0,1.0,Slum,1429458196,0.0
782,0.356,0.0,71.938,212.7,Slum,3.5,1.55,5.0,1.0,Slum,1429458196,0.0
783,0.673,0.0,69.129,182.45,Slum,1.85,1.18,5.0,1.0,Slum,1429458196,0.0
784,1.07,0.0,67.897,92.45,Slum,2.67,1.16,5.0,1.0,Slum,1429458196,0.0
785,2.646,0.0,79.602,272.45,Slum,5.09,1.79,5.0,1.0,Slum,1429458196,0.0
786,3.04,0.0,64.473,92.45,Slum,2.41,1.28,5.0,1.0,Slum,1429458196,0.0
787,3.331,0.0,72.58,272.45,Slum,3.04,2.55,5.0,1.0,Slum,1429458196,0.0
788,3.933,0.0,79.57,266.98,Slum,4.83,1.25,5.0,1.0,Slum,1429458196,0.0
789,3.998,0.0,64.5,92.45,Slum,2.44,0.63,5.0,1.0,Slum,1429458196,0.0
790,4.197,0.0,66.86,179.41,Slum,3.93,2.46,5.0,1.0,Slum,1429458196,0.0
791,4.676,0.0,69.573,178.47,Slum,5.21,3.06,5.0,1.0,Slum,1429458196,0.0
792,4.801,0.0,75.482,187.5,Slum,5.95,3.81,5.0,1.0,Slum,1429458196,0.0
793,5.195,0.0,64.555,89.41,Slum,2.53,1.89,5.0,1.0,Slum,1429458196,0.0
794,5.928,0.0,72.21,178.47,Slum,2.85,2.28,5.0,1.0,Slum,1429458196,0.0
795,5.966,0.0,73.645,178.47,Slum,2.85,0.59,5.0,1.0,Slum,1429458196,0.0
796,6.846,0.0,79.533,176.98,Slum,6.28,4.6,5.0,1.0,Slum,1429458196,0.0
797,8.025,0.0,63.648,360.0,Slum,3.79,0.7,5.0,1.0,Slum,1429458196,0.0
798,8.046,0.0,65.723,359.41,Slum,3.79,3.49,5.0,1.0,Slum,1429458196,0.0
799,9.328,0.0,76.4,97.5,Slum,3.18,2.83,5.0,1.0,Slum,1429458196,0.0
800,10.45,0.0,65.664,270.0,Slum,4.73,1.05,5.0,1.0,Slum,1429458196,0.0
801,10.7,0.0,79.834,266.98,Slum,3.59,1.39,5.0,1.0,Slum,1429458196,0.0
802,11.05,0.0,69.14,178.47,Slum,6.35,2.34,5.0,1.0,Slum,1429458196,0.0
803,11.138,0.0,72.504,173.41,Slum,6.71,3.73,5.0,1.0,Slum,1429458196,0.0
804,12.476,0.0,65.643,269.41,Slum,4.72,3.05,5.0,1.0,Slum,1429458196,0.0
805,13.106,0.0,76.431,187.5,Slum,4.66,4.1,5.0,1.0,Slum,1429458196,0.0
806,13.669,0.0,79.862,176.98,Slum,3.34,3.22,5.0,1.0,Slum,1429458196,0.0
807,15.621,0.0,68.253,264.03,Slum,3.92,1.92,5.0,1.0,Slum,1429458196,0.0
808,16.035,0.0,71.664,71.91,Slum,3.31,2.56,5.0,1.0,Slum,1429458196,0.0
809,16.168,0.0,79.772,86.98,Slum,3.14,0.76,5.0,1.0,Slum,1429458196,0.0
810,17.136,0.0,75.286,264.03,Slum,4.73,3.47,5.0,1.0,Slum,1429458196,0.0
811,18.079,0.0,79.777,71.91,Slum,4.03,3.71,5.0,1.0,Slum,1429458196,0.0
812,4.721,0.0,10.345,88.48,Temple,8.12,5.17,5.0,1.0,Temple,1429458196,0.0
813,10.18,0.0,13.168,88.48,Temple,5.96,5.59,5.0,1.0,Temple,1429458196,0.0
814,11.668,0.0,3.17,303.83,Temple,10.79,5.09,5.0,1.0,Temple,1429458196,0.0
